,Bz_tot,Bz_totabs,itot,itotabs,itot_polarity,ihtot,ihtotabs,hctot,hctotabs,totrho,Bz_mean,Bz_std,Bz_skew,Bz_kurt,Bh_mean,Bh_std,Bh_skew,Bh_kurt,gamma_mean,gamma_std,gamma_skew,gamma_kurt,grad_B_mean,grad_B_std,grad_B_skew,grad_B_kurt,grad_Bz_mean,grad_Bz_std,grad_Bz_skew,grad_Bz_kurt,grad_Bh_mean,grad_Bh_std,grad_Bh_skew,grad_Bh_kurt,J_mean,J_std,J_skew,J_kurt,Jh_mean,Jh_std,Jh_skew,Jh_kurt,twist_mean,twist_std,twist_skew,twist_kurt,hc_mean,hc_std,hc_skew,hc_kurt,shear_mean,shear_std,shear_skew,shear_kurt,rho_mean,rho_std,rho_skew,rho_kurt,hnum,date
2012-03-04 12:00:00,68881367.62999998,134535.69000000175,3026533411.4482884,1216254.5152484635,21318131.79963746,230403193502.23532,1120883315.4105005,371792872087.5351,66191804430.958015,276834810.9103455,-0.2506160165418609,251.3073864864509,-0.3740210393298426,20.32757578442483,133.02454653257294,155.58742814532798,3.660109229391068,15.426668676394726,0.015562935380038329,0.7909120133796506,-0.016088768273965347,-1.319288785147936,46.1518446369104,29.885602117761778,2.7407056767321554,23.48998178487207,54.316275201829924,42.45815945714206,4.431241042684529,53.974613184931414,40.616798793432835,24.35240506909255,1.6404194274461301,10.019023049655823,-2.265665428353011,7141.479454567439,0.05363356983262807,0.2390459129244471,2088.005877967476,831454.0198661936,2.260741211625526,124.75177063319975,-5.239145956885262,7252.979386057059,-4.809229524355612,22798.4215440699,123303.53643857907,1836565.2631371447,5.15923281773923,98.20478949495315,0.9767788685237947,0.5612007041099312,0.8559354294195014,0.47687934661285025,515.6939214454482,2291.9795196779664,8.787417094099395,100.25765899426226,1449,2012-03-04 12:00:00
2012-03-04 13:00:00,69167120.2,496515.99999999924,3016750535.885195,825023.813013545,27943061.348100044,231627597737.5297,2474027649.023419,376295531534.4318,74574294950.13661,283081390.3376246,0.9249208300733938,252.91361455255804,-0.36065246372904136,20.139743876052748,133.35338841569668,157.15093621618215,3.7367344007247487,16.209876901372674,0.026142679007641074,0.7887481838543062,-0.034632614462771445,-1.3176403078155932,46.0721833226333,30.32575225744728,2.750866177680436,20.204931415732954,54.1640163770659,42.56383363122772,4.5260021694564525,55.30069648868292,40.37665547988946,24.398505745262582,1.9030653520430605,16.10198117594748,-1.5368723464355742,7121.874251277475,0.04802146358750385,0.32632433493198976,4608.672644505456,872139.2357599497,3.4035506397365185,254.78325814820772,-2.081414272511165,7278.974454982486,32.437818076119626,22533.566056517648,138918.62253667266,1912570.6714863696,6.678334088752524,156.40652610680405,0.9810620393732439,0.5611086277302572,0.8402899033300596,0.4389488420440837,527.3301857934216,2423.832268405866,9.272742856518349,112.26774997517825,1449,2012-03-04 13:00:00
2012-03-04 14:00:00,69219733.13999999,729477.0400000012,3039254281.2925487,622285.4824180134,24429924.074434545,234668323555.1684,2601693573.3012533,381397401022.69464,74841258160.0523,287934855.2223435,1.3588857345106389,253.88768289887034,-0.3630779888515618,20.047521189137306,133.7295224668153,157.85503461779624,3.7575096754069963,16.323272705581097,0.0349441110175057,0.7850243358321287,-0.04941443846558432,-1.3150049448708785,46.31069153710267,30.5289843535874,2.7417103403107315,20.039762214164146,53.968536918081405,41.99076137364076,4.444090633118172,56.15067141611564,40.566919634808364,24.476353445033247,1.7771791182285417,12.191188258964305,-1.159206964006582,7171.7051199584785,0.018697159660685976,0.21104238210664228,4846.491511682228,887697.8451760766,1.529120101215726,162.28514756246113,7.811888949833955,6232.519619503783,31.88533613005047,17455.755313025573,139415.92742456,1941584.470178495,5.832830573152689,92.92865720010359,0.9802245064481769,0.5593173013541807,0.8413437523956823,0.45500947804329384,536.371325998181,2529.5161802793955,9.618098398604484,120.73116640164761,1449,2012-03-04 14:00:00
2012-03-04 15:00:00,69341620.41,997453.6699999993,2987077761.5064154,783740.6123249421,13783194.87108591,233831179315.52792,2248726466.0816345,382345230765.66254,74205740076.10971,284966619.00816786,1.8580784434261006,255.51708704516716,-0.37930767918391073,19.8855585732492,133.2728413867532,158.4804788944789,3.730902751104146,16.138532607911852,0.03782215354386129,0.7849366229858783,-0.05183316213742671,-1.3202764343813516,46.47744555987185,31.069951190418134,2.890218989772059,23.335212385865884,53.81768816633113,42.401909761317015,4.210215490058875,48.46680937043509,40.48846180005144,25.228730593649686,2.6519080228314595,33.748709103306176,-1.45996910011725,7061.731535120646,0.0380177373435348,0.6094801853653546,4188.976688800035,937452.9569082395,5.467075109514891,461.1146488897776,-3.0208194638141643,7329.007304167057,9.050724600965454,18468.010127583442,138232.0704819301,1991347.549415044,5.88171343443526,110.56721717245023,0.9778801266823554,0.5556131882116364,0.8469888459086935,0.4905486609627072,530.8420308635443,2498.289613432929,9.669636204506105,123.63861852750672,1449,2012-03-04 15:00:00
2012-03-04 16:00:00,66844822.26000003,1189728.8999999992,2830057635.6838236,760824.2899565011,25311183.297152832,217073805038.94266,4036779667.7773595,362642845745.314,79176983712.2967,291909669.76296985,2.2162529339443373,256.15359502753773,-0.3428379907086242,20.441423465339597,129.1309377660097,162.35616268379687,3.697845516014017,15.637313474334821,0.04239260989693855,0.7777732630359182,-0.06822879561700791,-1.2990779045314618,45.367036386213236,31.290956104907856,2.967681196152843,22.62492239252598,51.16887490240266,42.090682161341604,4.561487939532136,52.73446448335268,39.209079193422596,24.751899833578577,2.219499123692097,18.71111174998349,1.41728007517697,6731.999086347931,0.03424642420601982,0.5002204525212433,7519.80117688864,887838.2501924798,3.068418756726234,233.8032451144108,-5.76223794358537,6088.035711213358,-50.54078037034015,16613.316650707526,147492.61151279145,2010765.2463795154,6.360542329649127,112.57381399210719,0.9864518603704656,0.5609054949915105,0.8350008235640198,0.43095957244224214,543.7756971852201,2598.9330901163953,9.469156902159767,119.848593812659,1449,2012-03-04 16:00:00
2012-03-04 17:00:00,63434653.14000001,437124.46000000037,2447360427.5890074,19517.966446075123,10325615.404954929,182835306696.25772,3270341404.624866,326323764831.9405,80843841522.24503,271599491.8148062,-0.814284974479342,257.79406053994165,-0.33522627848591485,20.78383609525785,118.42183910792018,164.899215012105,3.8016572677547433,16.606681517988168,0.02508577484139643,0.7822529218105547,-0.03446095706062435,-1.304743757819798,41.32597683665639,31.276789239352038,3.294933665548249,25.244030746306557,45.78683971901244,41.369521064336325,5.437628249824064,72.40774966307715,34.95775496160983,23.861446601408804,2.7720354929551143,26.129569159067014,-0.03635849343555591,5898.733683112565,-0.0001662471551703402,1.5254810111864652,6092.063270043713,869687.4181826052,2.6498863267506354,316.53332531107145,-6.044082466501736,6249.837026374869,-0.30480697624989106,11936.963186177427,150597.67058277453,2056509.4681145016,6.824438291828332,123.69651818853141,0.9849496850382973,0.5610399061111851,0.834006758986968,0.43662936593642643,505.9414548914091,2568.811996650831,10.845458484389855,173.0605649157965,1449,2012-03-04 17:00:00
2012-03-04 18:00:00,63373812.12000002,637758.0799999994,2358637673.882697,982480.5728626535,20513274.111575726,177394675134.86035,3480475977.767457,322714945445.9452,85788631598.73672,274046077.34947735,-1.188029656123094,260.45479768487166,-0.36376638252465815,20.904265871821515,117.15607209690532,166.8048096265741,3.8666494186441622,16.892787278815526,0.028595046858105058,0.7823497063610005,-0.042294654971463785,-1.303215239843776,39.77163171553508,31.260200218926673,3.565999221349334,25.952530609344233,44.997939342981994,41.81408383708656,5.643527071753229,72.28780763771675,33.193992152215415,22.91732568459678,3.0237932590165313,26.041459546718766,-1.830186231628206,5668.222500744211,0.05978004540136656,1.3657659731655478,6483.506534345697,889678.7045873789,-0.277934567510287,424.1018983183474,-5.16804604051376,6959.310180357866,-22.81346782809043,21724.491831501953,159808.93334588266,2126970.9962082985,6.5986111073273745,107.9211275478882,0.9862170597796885,0.5622851906978911,0.8318384753080761,0.43253381836963634,510.4990077669933,2619.545629824893,10.617190299961585,170.03125364554904,1449,2012-03-04 18:00:00
2012-03-04 19:00:00,65893128.00999998,208330.66999999882,2556510959.758788,749468.5847668926,25293752.647785407,200114833136.59933,3541242948.8670893,346755864603.41003,89702547447.83237,296185487.94602424,0.38808291419842555,262.408960339238,-0.26113070686383183,21.136391378940832,125.24375638084678,169.73616937990732,3.8412121753979274,16.591767953506878,0.034820901589811534,0.7791843591227015,-0.0537352962999639,-1.3102204096877796,42.4000799249604,32.00285284472968,3.4562396329420078,24.321065762333298,48.82191970592786,43.82798688599316,5.518053970981138,69.51044239031039,35.60583249367467,23.824964188803406,2.9282214617719924,23.80774882612226,1.3961264199673868,6085.292397693791,0.07139124692528417,0.9631881061999712,6596.704572979936,936205.7808762384,0.7270685244972566,166.64778260355013,-11.537693781029754,6126.0631468156835,-86.80494619186716,31646.992795501737,167099.86112259672,2211804.586712572,6.533907120061012,110.97162062332784,0.987231834270384,0.5573072367759038,0.8267320345231413,0.4491281973255732,551.7407845199959,2757.6806421334722,10.27746953313334,154.31027227034033,1449,2012-03-04 19:00:00
2012-03-04 20:00:00,69133654.57000001,521868.82999999996,2861942615.62721,602799.744847914,17492048.559257723,231056672329.3134,3759602330.8922005,384550796265.6434,89170542513.16483,316222145.3049334,-0.9721486345516187,267.6603874413868,-0.2194129308400822,20.314526822119763,133.5180606317514,169.37466128564787,3.8066203032173314,16.507427748677248,0.02587636267992814,0.7721287601971756,-0.0399781612629912,-1.302604841278635,46.00043998195869,32.66715097442998,3.041369842514146,19.316665972923666,52.19620073316539,44.49313126318331,5.063895588815255,61.65484392548646,39.23851757231889,24.94476936403439,2.2881372398442794,15.427520780033039,-1.1229085072238627,6778.29446423549,0.05067370162928655,0.48094431542167815,7003.469190589398,978849.195051974,0.06294955885019282,136.10335956969752,5.284189861046593,6816.947544909955,90.22958283074307,22650.740526173107,166108.8307312783,2244830.568733322,6.117828603704792,105.76188756289824,0.990288136646581,0.557459888143241,0.8194816802512565,0.434929213796281,589.0655066967204,2929.1791727801096,10.493604525071952,156.94898515368237,1449,2012-03-04 20:00:00
2012-03-04 21:00:00,68763993.22,402835.5999999993,2741299706.745654,443128.7418530422,23621481.42127967,225344179836.23642,3420952141.72881,378997145961.9384,90699021265.57025,340918481.22690576,-0.7504109384896227,271.0372059960181,-0.15276200774775459,20.421415475622677,132.79205412182023,175.39265980537596,3.7315119721737577,15.709589259752157,0.02215924926379519,0.7704950284343558,-0.03605785960243959,-1.2977732949899465,45.437112690455386,32.68669308852235,2.9860406755666835,18.35035259625621,50.6902240745828,44.29210226099745,5.002068913764611,60.274196162240806,38.66724793997247,25.321139628632256,2.3310622611213447,15.351331422397791,-0.8254698816233416,6554.081039362753,0.05062353762939569,0.8716736000014578,6372.624234806472,1001150.5536067598,-0.9716546080295148,158.16352783706188,-14.780587909543835,6076.636467772234,-55.78629610433668,16704.073590385706,168956.11427586575,2293413.577871041,5.902903700198762,108.91372620556761,0.9917766771457054,0.5576439631282079,0.8193787202784114,0.42938686983807584,635.070379693204,3162.8045926102573,9.976531618796328,137.7301543877811,1449,2012-03-04 21:00:00
2012-03-04 22:00:00,68372088.94,1109788.12,2601749685.5966535,421625.7153792506,26618991.693414908,214938802509.044,3562272945.4476457,361116195498.4415,93946955103.61594,362542947.9351804,2.067337506054171,271.166619327122,-0.1640736356359807,20.687066792921282,132.0633029635769,180.92528785557238,3.799657703922352,16.11223705579255,0.034170246839186354,0.771955492845028,-0.05163588979840764,-1.3032805733004924,43.51713488288836,32.40357884624407,3.2009491441792295,20.646414895643993,49.824126794900046,43.844161413513724,5.301883421924695,70.34930510525386,36.3541665070083,24.35760073734666,2.6601381822555865,19.354495748975044,0.7854135750889508,6220.087631335759,0.03971605115976426,0.980833658522815,6635.8797091159895,1016138.9026293262,-4.078988501502555,519.1134882019996,21.935864958934225,6506.0519725901495,79.23723509786954,29441.5096104871,175006.43624234555,2237570.8737857835,6.080684607200199,101.41440964785362,0.9897418102374924,0.5580584329435034,0.8277633990712602,0.44262565110914354,675.3529077440863,3433.4871750355974,9.63753442153934,123.28970402874845,1449,2012-03-04 22:00:00
2012-03-04 23:00:00,68966451.4,61802.2599999994,2614857550.632226,340902.3282430428,21890139.439758025,219728622309.5617,3808650722.8515863,366090781206.233,97513467461.72577,375744531.6968191,0.1151265973696945,272.82361396998203,-0.17671067776621124,20.85871575855212,134.19571395885703,182.8508401627674,3.8789674704782966,16.98600230272375,0.01911501920861756,0.7683641684217505,-0.022911375846589938,-1.3040979896013387,43.51711361818109,33.070321958570254,3.389022082039858,23.348006944591777,50.17275546499952,44.53689269891158,5.25559902451486,64.21390711925295,36.31101942859811,24.872031010720228,3.0734262004521495,25.2876997944554,0.6350402895626892,6249.138914002594,0.05371009601037434,0.966680491844174,7094.837604507258,1057795.2864363876,-0.8365878007355595,246.43341070971394,0.22459575764453948,5996.95802192547,37.366483979534806,19596.624478809284,181650.2132217983,2340266.2570567927,7.064745964647288,119.12407041844634,0.9917463272592097,0.5555505755144191,0.8235816023524021,0.4390603228090799,699.9451058023529,3670.9488856809307,10.234708635939612,138.74949162390527,1449,2012-03-04 23:00:00
2012-03-05 00:00:00,69666037.26,719410.4999999998,2680096223.369065,680837.3923194448,23777370.107051965,230981780484.05588,3344347963.42692,376841874630.6998,99762191416.21907,387600967.7333663,1.3401335643232364,275.0440578446831,-0.179107081053222,21.04305606974606,137.34881170685028,185.02012466076326,3.8679698203186206,17.014212645914903,0.031237198894778932,0.7624904220147352,-0.04445726170831645,-1.295276134989419,44.26754930396477,34.03693430374983,4.254813177235671,58.63643648382605,51.113772717252935,47.317227395890576,6.421051016332773,105.85493763331321,37.1270066876446,25.910823271528628,3.544205275872125,36.39219057560153,-1.2682787383470153,6416.301807183663,0.06803338890281663,1.5437601209911227,6229.924301305689,1176393.8680080054,4.045861948296914,526.6036273859195,0.7335196069485261,5325.511696504189,58.490427168417284,17393.260403181837,185839.18523195683,2429386.3558531255,7.5394527210657545,177.80390978862505,0.9936758119068783,0.5538019312542752,0.8217160033282516,0.44792078495737186,722.031533350781,3789.1659888685303,10.747194379880153,159.23469016789494,1449,2012-03-05 00:00:00
2012-03-05 01:00:00,71128946.59999998,106110.02000000162,2703898274.428915,736060.5765861102,21437911.41192106,233065506947.505,3257755143.714393,386084466644.2033,100625200889.44019,372635139.87482107,-0.19766405871614623,280.82661478326594,-0.2057455574840028,20.18675731831026,138.14826225154553,183.06197383890898,3.8920349655654687,17.593125848327805,0.03149193223601704,0.7612305761731206,-0.05689285741918688,-1.3001887703608719,44.78273222531507,34.82625791582768,3.9469604995681764,34.24152694473402,51.5961944299962,48.21032027312857,6.34574781300673,92.01610995636493,37.44580894079902,26.301457937659322,3.7999722859564535,40.47752393065842,-1.3711496900005777,6459.684122629147,-0.0009488027609770458,1.1597290076051632,6068.617308808154,1118575.3609902693,-4.211992427221943,333.3667682928988,-1.2231093269956206,6605.63469168353,-4.631241541310877,17067.81052717794,187446.81809440817,2420439.3202896332,7.045855952993973,122.32169973300432,0.9922025871569393,0.5513120543183334,0.8219667298527515,0.4592673665340965,694.1528629239243,3646.0994016574355,11.102414102181953,172.98787769898507,1449,2012-03-05 01:00:00
2012-03-05 02:00:00,70762044.22000001,752151.48,2686254235.2863293,1574781.2640021495,33515591.56776292,236728775023.95322,3559291031.623844,385663054376.33673,102522583531.7288,395999325.349338,1.4011241757013524,281.03022618773247,-0.1650193529258974,20.73118381657388,139.6168832885575,187.18929432848242,3.9031441605445316,17.78496133666767,0.03892888824821344,0.7557955783099868,-0.07168651125653332,-1.2857918062479121,44.77611560720552,34.9878115498464,3.889930374476745,31.651874972055474,51.50876897108759,48.258631115972115,6.020826975501154,81.60321156144437,37.44068448357281,26.683187807686252,4.027213849326623,43.78239720416145,-2.9335368726987623,6439.342278902481,0.04775888535358971,1.9020911301519474,6630.324935031937,1192870.418315595,-3.944658442208684,386.5165278336267,-3.543333770636292,5742.398510524397,-9.742475405680608,12407.730731899073,190981.30384808464,2492579.5613680044,6.11305144933956,216.17336068688306,1.0001916320828996,0.5531578355007256,0.8149086454762308,0.4431728532855397,737.6761770227226,3958.606070017619,11.515203293698818,183.95292947595868,1449,2012-03-05 02:00:00
